Object ID	Circularity Factor 	Total Intensity TransCon	Mean Intensity TransCon	Total Intensity 488nm	Mean Intensity 488nm	Total Intensity 561nm	Mean Intensity 561nm	Area 	Well 	Position 	Parent Object ID (Well)	Parent Trace ID	R01
3681	1.0935506	18077712	13185.785	252150.02	183.91685	241539	176.17725	1371	140	2	139	-1	1
3682	1.0490259	17319524	15099.847	165854	144.59808	131565	114.70358	1147	140	2	139	-1	1
3683	1.0855329	10161227	12406.87	111374	135.98779	97891	119.52503	819	140	2	139	-1	1
3684	1.0243947	30449456	13740.729	432385	195.11958	314290	141.82762	2216	140	2	139	-1	0
3685	1.0522928	17006624	13021.918	213807	163.71133	139659	106.93645	1306	140	2	139	-1	1
3686	1.0748459	8131877	11941.082	111323	163.46989	70664	103.76505	681	140	2	139	-1	1
3687	1.0381287	15698409	12931.145	201487	165.96953	129943.01	107.03707	1214	140	2	139	-1	1
3688	1.0658073	10224894	15058.754	118912	175.12813	72297	106.4757	679	140	2	139	-1	1
3689	1.055975	8415371	11819.341	119005.01	167.14186	74224	104.24719	712	140	2	139	-1	1
3690	1.0884787	12235881	13072.522	157445	168.21046	126757	135.42415	936	140	2	139	-1	1
3691	1.0543465	16783012	13267.203	209423	165.55177	153968	121.71384	1265	140	2	139	-1	1
3692	1.0770851	11250254	12726.531	156765	177.33597	90355	102.21154	884	140	2	139	-1	1
3693	1.065567	11417929	12757.463	148958	166.43352	96608	107.9419	895	140	3	139	-1	1
3694	1.0682698	16993674	13297.084	212038	165.91393	144263	112.88184	1278	140	3	139	-1	1
3695	1.1140099	8113782	14463.069	58232	103.80035	58531	104.33334	561	140	3	139	-1	1
3696	1.0784849	5430633	13245.446	42070	102.60976	41908	102.21464	410	140	3	139	-1	1
3697	1.065074	20633664	16044.84	264719	205.84682	189382	147.26439	1286	140	3	139	-1	1
3698	1.0464365	20601652	13634.448	275433	182.28525	247246	163.63071	1511	140	3	139	-1	1
3699	1.0660757	9630084	15582.66	92623.008	149.87541	71681	115.98867	618	140	3	139	-1	1
3700	1.0268488	24998498	14951.255	292744	175.08612	266197	159.20872	1672	140	3	139	-1	1
3701	1.1612442	42478280	14749.403	447167.03	155.26633	415462.97	144.25798	2880	140	3	139	-1	0
3702	1.0283979	13724280	13145.862	190219	182.2021	168340	161.24521	1044	140	3	139	-1	1
3703	1.085134	18324760	13861.392	228690.98	172.98865	137200	103.78215	1322	140	3	139	-1	1
3704	1.0541773	11210164	13235.141	145469	171.74617	87971	103.86186	847	140	3	139	-1	1
3705	1.0319339	16435165	16320.919	104289	103.56405	103005	102.28898	1007	140	3	139	-1	1
3706	1.0289148	20513586	13888.684	234298	158.63101	152984	103.57752	1477	140	3	139	-1	1
3707	1.0456975	17109568	15414.025	169209	152.44054	117069	105.46757	1110	140	3	139	-1	1
3708	1.0377031	16225604	13106.304	206362	166.68982	135576	109.51212	1238	140	3	139	-1	1
3709	1.0590636	10908597	12713.982	144790	168.75291	90892	105.93473	858	140	3	139	-1	1
3710	1.0428292	19818224	13724.531	235726	163.24515	155173	107.46053	1444	140	3	139	-1	1
3711	1.0529454	13988384	12142.694	138644	120.35069	273598	237.49826	1152	140	3	139	-1	1
3712	1.0595616	8161417	11119.097	91266	124.3406	121815	165.96049	734	140	3	139	-1	1
3713	1.0314502	25673110	12933.557	290205	146.19899	588796	296.62268	1985	139	1	138	-1	1
3714	1.026213	16655426	13431.795	198284	159.90645	391373	315.62338	1240	139	1	138	-1	1
3715	1.075932	6720066	11606.332	62099	107.25216	64878	112.05181	579	139	2	138	-1	1
3716	1.0587991	12786637	13690.189	160699	172.05461	107862	115.48394	934	139	2	138	-1	1
3717	1.1032325	24895068	14988	284800	171.46297	195568	117.74112	1661	139	2	138	-1	1
3718	1.090814	10250844	12894.144	142844	179.67799	83133	104.56981	795	139	2	138	-1	1
3719	1.0366638	14481574	13700.638	170384	161.19583	112953	106.86187	1057	139	2	138	-1	1
3720	1.0152893	17998958	14801.774	231043	190.00247	130987	107.71957	1216	139	2	138	-1	1
3721	1.0312474	21166648	14477.871	255798	174.96443	157095	107.45212	1462	139	2	138	-1	1
3722	1.0346587	17595326	13618.674	217628	168.44272	137726	106.59907	1292	139	2	138	-1	1
3723	1.0258668	20514240	15320.567	227939	170.23077	140472	104.90814	1339	139	2	138	-1	1
3724	1.0391481	13387274	12170.249	123141	111.94637	156730	142.48181	1100	139	2	138	-1	1
3725	1.0332697	8220779	10946.443	81487	108.50466	92892	123.69108	751	139	2	138	-1	1
3726	1.0974934	15554843	12708.205	135363	110.59068	187138	152.89052	1224	139	2	138	-1	1
3727	1.04134	19143238	16292.118	170419	145.03745	124310	105.79575	1175	139	2	138	-1	1
3728	1.1020771	13081287	13375.549	168870	172.66872	110739	113.23006	978	139	2	138	-1	1
3729	1.0477923	17243404	13739.765	238218	189.81514	137862	109.8502	1255	139	2	138	-1	1
3730	1.042151	12220525	13297.633	148008	161.05331	125556.01	136.62242	919	139	3	138	-1	1
3731	1.0937722	14119156	12583.918	177208	157.93939	115906	103.30303	1122	139	3	138	-1	1
3732	1.0348728	19873294	13319.902	239545	160.55295	210305	140.95509	1492	139	3	138	-1	1
3733	1.042152	21267160	14576.532	237128	162.52776	173053	118.61069	1459	138	1	137	-1	1
3734	1.0449755	26388248	15001.847	232237.02	132.02786	188106	106.93917	1759	138	1	137	-1	1
3735	1.076003	4017735	12836.214	50080	160	31802	101.60384	313	138	1	137	-1	0
3736	1.0438945	15695693	14793.302	167832	158.18285	109355	103.06786	1061	138	1	137	-1	1
3737	1.0583632	4288393	20617.273	23754	114.20192	21426	103.00961	208	138	1	137	-1	0
3738	1.0434003	23451306	16365.183	225235	157.17725	146090	101.94697	1433	138	1	137	-1	1
3739	1.0307127	22181876	15203.479	230935	158.28307	152082	104.23715	1459	138	1	137	-1	1
3740	1.0469043	19429128	15179.007	214603	167.6586	133787	104.5211	1280	138	1	137	-1	1
3741	1.0257857	4649783	15655.835	61956	208.60606	30295	102.00336	297	138	1	137	-1	0
3742	1.0586515	24832810	14573.245	251168.98	147.39964	174270	102.27113	1704	138	1	137	-1	1
3743	1.038923	10372499	14691.925	123948	175.56374	72756	103.05383	706	138	1	137	-1	1
3744	1.4056463	11912543	14816.596	83627	104.01368	83297	103.60323	804	138	1	137	-1	0
3745	1.0335453	16735063	16585.791	162413	160.96432	108584	107.61546	1009	138	1	137	-1	1
3746	1.0723595	16823188	14366.514	173185	147.89496	131454	112.2579	1171	138	1	137	-1	1
3747	1.9992295	5045269	14882.8	35103	103.54868	34647	102.20354	339	138	1	137	-1	0
3748	1.049472	26556714	16904.338	215080.98	136.90706	166532	106.00382	1571	138	1	137	-1	1
3749	1.0544183	18796234	14348.271	205890	157.16794	145377	110.97481	1310	138	1	137	-1	1
3750	1.0293905	17113846	17339.256	150465	152.44681	105279	106.66566	987	138	1	137	-1	1
3751	1.1079011	15073884	13741.007	185146	168.77484	121557	110.80857	1097	138	1	137	-1	1
3752	1.0661703	13980710	12933.127	138739	128.3432	117738	108.91582	1081	138	1	137	-1	1
3753	1.0370336	12235187	16534.037	134478	181.72702	121151.01	163.71758	740	138	1	137	-1	1
3754	1.0436505	21216314	14826.216	224552	156.91963	238014	166.32704	1431	138	1	137	-1	1
3755	1.0462286	26229360	14116.986	330743	178.01022	418110	225.03229	1858	138	1	137	-1	1
3756	1.0648687	9362904	11488.226	92751	113.80491	114713	140.75215	815	138	1	137	-1	1
3757	1.0789511	17071392	12617.437	154138	113.92313	266879	197.24982	1353	138	1	137	-1	1
3758	1.0679446	9078456	11836.318	84658	110.37549	179970	234.64146	767	138	2	137	-1	1
3759	1.1171635	13644316	14577.261	105685	112.91132	245161.98	261.9252	936	138	2	137	-1	1
3760	1.0586427	28738550	14783.205	212249	109.18159	235393	121.08694	1944	138	3	137	-1	1
3761	1.0432373	37070336	15595.43	243286	102.35002	241438	101.57257	2377	138	3	137	-1	0
3762	1.0583017	22153228	14460.331	235727.02	153.8688	183391	119.70692	1532	138	3	137	-1	1
3763	1.0275377	16147887	14053.861	186379	162.20975	173930	151.37511	1149	138	3	137	-1	1
3764	1.0305757	36073076	15233.562	345048.03	145.71284	373674	157.80151	2368	138	3	137	-1	0
3765	1.0488669	15956594	13875.299	178829	155.50348	163176.02	141.89218	1150	138	3	137	-1	1
3766	1.1172298	27694460	15463.127	282970	157.99553	281679	157.2747	1791	138	3	137	-1	0
3767	1.0641771	9856974	15003.005	113349	172.52512	93598	142.46271	657	138	3	137	-1	1
3768	1.0197856	13324601	13298.005	176641	176.28842	104893	104.68363	1002	137	1	136	-1	1
3769	1.0646012	19649002	13330.395	238367	161.71439	155204	105.29443	1474	137	1	136	-1	1
3770	1.0664425	4181051	15094.047	64340	232.27437	28310	102.20216	277	137	1	136	-1	0
3771	1.0457541	20101120	13418.638	257285	171.75233	390778	260.86649	1498	137	1	136	-1	1
3772	1.0525613	8613093	12741.262	133509	197.49852	127485	188.58728	676	137	1	136	-1	1
3773	1.0647462	10991287	11068.769	118324	119.1581	118530	119.36556	993	137	1	136	-1	1
3774	1.0572479	20258054	12474.171	177514	109.30665	191317	117.80604	1624	137	1	136	-1	1
3775	1.0751743	14330693	11622.622	133619	108.36902	366632	297.34955	1233	137	2	136	-1	1
3776	1.0856602	15969843	12209.36	154085	117.80199	592731	453.15826	1308	137	2	136	-1	1
3777	1.1450089	4832090	11032.169	52341	119.5	95652	218.38356	438	137	2	136	-1	0
3778	1.1029695	2081764	12318.13	17480	103.43195	17413	103.0355	169	137	2	136	-1	0
3779	1.0945844	15913532	11983.081	160200	120.63253	620846	467.50452	1328	137	2	136	-1	1
3780	1.0495601	18659322	12736.738	241133	164.5959	191654	130.82184	1465	137	2	136	-1	1
3781	1.0365508	16602096	14105.435	149972	127.41886	129907	110.37128	1177	137	2	136	-1	1
3782	1.0725537	12155036	12543.896	136412	140.77606	125348.01	129.35811	969	137	2	136	-1	1
3783	1.085017	8473726	11884.608	86339	121.09257	329472	462.09256	713	137	3	136	-1	1
3784	1.0521487	12693253	13305.297	112361	117.77882	397033	416.17715	954	137	3	136	-1	1
3785	1.0314725	21916268	15654.478	200846	143.46143	143959	102.82786	1400	137	3	136	-1	1
3786	1.0422748	7305014	13835.254	95560	180.98485	55548	105.20454	528	137	3	136	-1	1
3787	1.0311838	24384462	16267.152	233349	155.66978	154419	103.01468	1499	137	3	136	-1	1
3788	1.0356539	17679136	13953.541	210702	166.29993	147230	116.20363	1267	137	3	136	-1	1
3789	1.0361569	20209158	16925.594	126638	106.06197	121392	101.66834	1194	137	3	136	-1	1
3790	1.0618973	26732886	15642.414	251352	147.07549	176140	103.06612	1709	137	3	136	-1	1
3791	1.0347192	19214736	16436.9	129123	110.45595	120237	102.85458	1169	137	3	136	-1	1
3792	1.0110957	21603696	14606.961	250957	169.68019	179720	121.51453	1479	137	3	136	-1	1
3793	1.0399521	27422726	14735.479	279464	150.16873	225163	120.99033	1861	137	3	136	-1	1
3794	1.0267501	23375216	14655.308	276039	173.0652	167165	104.80564	1595	137	3	136	-1	1
3795	1.0486288	1790614	11121.826	16766	104.13664	16445	102.14286	161	137	3	136	-1	0
3796	1.0748606	9100677	12215.674	143313	192.36644	78494	105.36108	745	137	3	136	-1	1
3797	1.0607428	14461907	13183.143	193396	176.29535	114169	104.07384	1097	137	3	136	-1	1
3798	1.1624254	23184942	12788.164	208922	115.23552	289750	159.81798	1813	137	3	136	-1	0
3799	1.1321931	4720083	11319.144	53110	127.36211	44668	107.11751	417	136	1	135	-1	1
3800	1.0750623	12877287	13583.636	119875	126.45042	141983	149.7711	948	136	1	135	-1	1
3801	1.0602909	3008217	13799.16	22270	102.15596	22036	101.08257	218	136	1	135	-1	0
3802	1.3537703	12835207	13397.92	112958	117.91023	170956	178.45094	958	136	1	135	-1	0
3803	1.1579525	12018543	13878.226	102871	118.78868	855395	987.75403	866	136	1	135	-1	0
3804	1.1637832	22413422	13309.633	207525	123.23338	594295	352.90677	1684	136	1	135	-1	0
3805	1.0553175	11004474	15811.025	105765	151.96121	71643	102.93535	696	136	1	135	-1	1
3806	1.0544953	19764960	14270.729	226992	163.89314	215238	155.40649	1385	136	1	135	-1	1
3807	1.0306941	15972231	14337.729	199873	179.4192	138215	124.07092	1114	136	1	135	-1	1
3808	1.0812818	7952898.5	11030.372	123928	171.8835	115862	160.69626	721	136	1	135	-1	1
3809	1.0790316	9946462	12719.261	142940	182.78772	107021	136.8555	782	136	1	135	-1	1
3810	1.0466344	26459784	14225.69	314877	169.28871	335245	180.23924	1860	136	1	135	-1	1
3811	1.0827083	5705528	13814.838	42389	102.6368	42014	101.72881	413	136	2	135	-1	1
3812	1.1173613	4705126	12890.756	37269	102.10685	37076	101.57808	365	136	2	135	-1	1
3813	1.2121374	4523010	13582.612	33980	102.04205	33839	101.61862	333	136	2	135	-1	0
3814	1.0215118	24466380	14668.094	274112	164.33572	177012	106.1223	1668	136	2	135	-1	1
3815	1.0363817	14412491	14543.382	171273	172.82846	106162	107.12614	991	136	2	135	-1	1
3816	1.0891296	14610482	17108.293	150549	176.28688	96066	112.48946	854	136	2	135	-1	1
3817	1.0581662	22861914	16423.789	234609.02	168.54095	156916	112.72701	1392	136	2	135	-1	1
3818	1.0657926	21224784	14187.689	235425.02	157.36966	173334	115.86497	1496	136	2	135	-1	1
3819	1.048294	9129779	13667.334	122507.99	183.3952	89485	133.95958	668	136	2	135	-1	1
3820	1.0442626	11021600	14022.392	137887	175.42876	91175	115.99873	786	136	2	135	-1	1
3821	1.0564989	16395943	14294.632	193084	168.33827	169865	148.09503	1147	136	2	135	-1	1
3822	1.1581656	40406032	16168.88	409392	163.82233	263726	105.53262	2499	136	2	135	-1	0
3823	1.0761205	17436384	14233.783	209988	171.41878	126041	102.89061	1225	136	2	135	-1	1
3824	1.0419877	16046136	15166.48	183149	173.10869	108363	102.42249	1058	136	2	135	-1	1
3825	1.0430491	20723468	14341.5	236518.02	163.68028	148440	102.72665	1445	136	2	135	-1	1
3826	1.048589	22143428	14286.082	266427	171.88838	161216	104.01032	1550	136	2	135	-1	1
3827	1.0583464	7142223	14787.211	49616	102.72464	49340	102.15321	483	136	2	135	-1	1
3828	1.1276656	10640005	13764.561	82433	106.64037	84097	108.79301	773	136	2	135	-1	1
3829	1.1022154	10291494	13613.087	80919	107.03571	80543	106.53836	756	136	2	135	-1	1
3830	1.1873959	5294024	14787.776	37010	103.37989	36931	103.15922	358	136	2	135	-1	0
3831	1.1354426	9122179	15053.101	61946	102.22112	62014	102.33334	606	136	3	135	-1	1
3832	1.1590352	11606894	14767.041	80960	103.00255	80745	102.729	786	136	3	135	-1	0
3833	1.1015035	4517736	14715.753	31617	102.98697	31449.998	102.44299	307	136	3	135	-1	1
3834	1.1134736	6776783	13472.729	89923	178.77336	53534	106.42942	503	136	3	135	-1	1
3835	1.0696541	15620899	14571.734	182981	170.69124	118948	110.95895	1072	136	3	135	-1	1
3836	1.0363542	18356918	14697.293	194883	156.03122	141442	113.24419	1249	136	3	135	-1	1
3837	1.0561603	10844511	14498.01	124394	166.30214	84675	113.20187	748	136	3	135	-1	1
3838	1.0850775	14513665	14571.953	159065	159.70381	111614	112.06225	996	136	3	135	-1	1
3839	1.063543	11682584	16594.58	131671	187.03267	77342	109.86079	704	136	3	135	-1	1
3840	1.0513284	14562306	14151.9	149979	145.75218	117994	114.66861	1029	136	3	135	-1	1
3841	1.039924	14023333	16306.201	146281	170.09419	92877	107.99651	860	136	3	135	-1	1
3842	1.0275109	26758620	14948.95	268088	149.76984	204825	114.42738	1790	136	3	135	-1	1
3843	1.0426034	26454272	16957.867	218282	139.92436	163589	104.86475	1560	136	3	135	-1	1
3844	1.0576311	9417296	13747.877	127686	186.40292	76667	111.92263	685	136	3	135	-1	1
3845	1.0383114	21841932	15736.263	215038	154.92651	152342	109.75648	1388	135	1	134	-1	1
3846	1.0260933	22168900	14928.552	240799.98	162.15488	166404	112.05656	1485	135	1	134	-1	1
3847	1.1195261	10422653	14376.073	125691	173.3669	127304	175.59172	725	135	1	134	-1	1
3848	1.1388155	27346782	15707.514	269779	154.95634	449594.03	258.23895	1741	135	1	134	-1	0
3849	1.031862	16062990	17440.814	120424	130.75352	95385	103.56677	921	135	1	134	-1	1
3850	1.0383838	21023532	15987.478	211708	160.99467	148865	113.20532	1315	135	1	134	-1	1
3851	1.0222781	26098538	17539.34	209345	140.68884	153729	103.3125	1488	135	1	134	-1	1
3852	1.051289	30000376	16017.285	287418	153.45328	205607	109.77416	1873	135	1	134	-1	1
3853	1.068212	13336933	15172.848	131713	149.84415	101010	114.91467	879	135	1	134	-1	1
3854	1.0988611	28616796	16923.002	271281	160.42638	178842	105.76109	1691	135	1	134	-1	1
3855	1.0469319	13429426	13578.793	127951	129.37411	117820	119.13043	989	135	1	134	-1	1
3856	1.0467292	17981696	15636.258	198285	172.42174	125765	109.36087	1150	135	1	134	-1	1
3857	1.1603721	5209833	14471.759	41105	114.18056	39012	108.36667	360	135	1	134	-1	0
3858	1.1661726	17055676	13180.584	308592	238.47914	277030	214.0881	1294	135	1	134	-1	0
3859	1.1234479	5773738	14470.521	69555	174.3233	44566	111.69424	399	135	1	134	-1	1
3860	1.030037	23105374	15739.355	236020	160.77657	205836	140.21526	1468	135	1	134	-1	1
3861	1.0465421	25664750	16274.413	292042	185.18834	191761	121.5986	1577	135	2	134	-1	1
3862	1.0304344	23827578	16455.51	263491	181.96892	205884.02	142.18509	1448	135	2	134	-1	1
3863	1.0299686	14393077	16226.693	193306	217.93236	151894	171.24464	887	135	2	134	-1	1
3864	1.1101431	7146479	14040.233	52733	103.60118	52065	102.2888	509	135	3	134	-1	1
3865	1.0333572	5025467	15321.546	50990	155.45732	34015	103.70427	328	135	3	134	-1	0
3866	1.0436572	17264134	15737.589	156485	142.64813	156065	142.26527	1097	135	3	134	-1	1
3867	1.0266012	22425520	15455.218	237272	163.52309	188791	130.11096	1451	135	3	134	-1	1
3868	1.2259274	3798382	17033.104	23205	104.0583	23259	104.30045	223	134	1	133	-1	0
3869	1.0676981	3996703	15551.374	51715	201.22568	29913	116.393	257	134	1	133	-1	0
3870	1.0717454	18600878	15309.364	192605	158.52263	178379	146.814	1215	134	1	133	-1	1
3871	1.0975805	16238603	20633.549	148678	188.9174	112569.01	143.03558	787	134	1	133	-1	1
3872	1.0553543	21333904	15493.031	226784	164.69426	217606	158.02905	1377	134	1	133	-1	1
3873	1.0728788	33968824	15985.329	338808	159.43906	322710	151.86353	2125	134	1	133	-1	0
3874	1.0315003	31440140	16231.357	310569	160.33505	205556	106.1208	1937	134	1	133	-1	1
3875	1.0394845	17589150	15662.646	194877	173.5325	119601	106.50134	1123	134	1	133	-1	1
3876	1.0375581	20570086	15738.397	205837	157.48814	139469	106.70926	1307	134	1	133	-1	1
3877	1.0656955	12094360	15367.675	137907	175.23126	83471	106.06226	787	134	1	133	-1	1
3878	1.0397147	17352662	15128.738	191563	167.01221	117808	102.70968	1147	134	1	133	-1	1
3879	1.061689	8539960	14092.343	106208	175.26073	61899	102.14356	606	134	1	133	-1	1
3880	1.0431361	23731672	15271.346	228155	146.81789	159732	102.78764	1554	134	1	133	-1	1
3881	1.0195707	24554620	15851.917	253905.02	163.91544	198370	128.06326	1549	134	2	133	-1	1
3882	1.0301954	18677864	16143.357	209945.02	181.45636	144054	124.50648	1157	134	2	133	-1	1
3883	1.1839759	8017096	15477.02	53765	103.79343	53273	102.84363	518	134	2	133	-1	0
3884	1.0363787	30594936	16094.127	301214	158.45029	290386	152.75433	1901	134	2	133	-1	1
3885	1.0155387	23975588	16232.625	251061	169.98036	224631	152.08598	1477	134	2	133	-1	1
3886	1.0382073	18351384	15280.087	203255	169.23813	122643	102.1174	1201	134	2	133	-1	1
3887	1.0356839	34551720	15591.932	351690	158.70488	226209	102.07987	2216	134	2	133	-1	0
3888	1.1720725	2821685	15252.352	18896	102.14054	18674	100.94054	185	134	3	133	-1	0
3889	1.0865609	5427889	15333.02	61832	174.66667	36206	102.27683	354	134	3	133	-1	1
3890	1.0239732	19276706	15800.579	200498	164.34262	124557.99	102.09672	1220	134	3	133	-1	1
3891	1.0224159	31864924	15996.448	315108	158.18675	203173	101.99448	1992	134	3	133	-1	1
3892	1.0226726	17553058	16000.964	196797	179.39563	112146.01	102.22972	1097	134	3	133	-1	1
3893	1.0386249	19093328	16941.729	181651	161.18102	142567	126.50133	1127	134	3	133	-1	1
3894	1.0324665	27385088	15577.411	292308	166.27304	262863	149.5239	1758	134	3	133	-1	1
3895	1.0228101	43866504	14568.749	520421	172.83992	330863	109.88476	3011	133	1	132	-1	0
3896	1.0161888	35174056	14504.766	476178	196.36206	267644	110.36866	2425	133	1	132	-1	0
3897	1.063118	18832180	14542.224	156618	120.94054	262771	202.91197	1295	133	1	132	-1	1
3898	1.0364609	12286249	15019.864	103548	126.5868	100040	122.29829	818	133	1	132	-1	1
3899	1.0581565	14530754	13865.224	125080	119.35114	214689	204.85591	1048	133	1	132	-1	1
3900	1.0840286	19997174	14293.906	183033.02	130.83131	258526	184.79343	1399	133	1	132	-1	1
3901	1.1010364	8129883	14041.249	72040	124.42142	77602	134.02763	579	133	1	132	-1	1
3902	1.3207902	2435694	10453.622	24786	106.37769	24429	104.8455	233	133	1	132	-1	0
3903	1.177019	4792743	13693.552	36498	104.28	36208	103.45143	350	133	1	132	-1	0
