ORF,Gene,Well ID,Well cell count,Mean Intensity 488nm,STD Intensity 488nm,Median Intensity 488nm
YNL335W,DDI3,12H1,3404,163.01390060810863,15.17176198800781,163.78614
YJR095W,SFC1,11A3,923,163.0208955146262,11.842097033588123,163.23578
YKL179C,COY1,3A16,87,163.02261298850576,19.566616637460584,167.69241
YGL059W,PKP2,11P1,2385,163.02750482599558,14.342670446332871,162.47255
YGR155W,CYS4,6D21,383,163.0307927937337,17.87843022608524,165.42778
YAL026C,DRS2,1A17,1928,163.0353545539417,18.47031451797717,166.2631
YLR182W,SWI6,13D4,1327,163.04494995478544,15.169419675766827,163.22319
YPL199C,YPL199C,4F8,3471,163.04798311437588,17.726042032407506,161.07597
YML097C,VPS9,3D16,511,163.04888178082183,18.86258653489955,165.91141
YLR174W,IDP2,9O19,3271,163.0510375664929,15.88899923899459,163.84372
YNL239W,LAP3,12G2,2403,163.05242347482306,15.465101234271481,163.24805
YAL014C,SYN8,1A9,373,163.06000589812334,14.531629768056769,164.5323
YDR013W,PSF1,13E4,689,163.06066082728609,15.2807726961026,161.8347
YER077C,MRX1,12C11,821,163.06820658952495,14.590002077851695,163.78505
YNL257C,SIP3,4M9,3349,163.07418291728942,17.75914280673558,162.47072
YGR008C,STF2,11J4,1379,163.08204682378533,13.861963894566141,162.87483
YCL036W,GFD2,9E16,2594,163.08426518889746,15.974504769428222,163.872415
YNL308C,KRI1,9N15,3409,163.08679758286942,17.57379305564025,164.86458
YJR141W,YJR141W,6M2,2106,163.08719994776817,18.999932100593423,165.922945
YJL166W,QCR8,12J4,18,163.08959388888888,16.5093748367726,168.266115
YDR109C,YDR109C,12C10,1669,163.09394484721363,14.006194657615637,163.64799
YEL030C-A,YEL030C-A,14F8,12,163.09680583333338,15.289280305561357,166.21468499999997
YCR005C,CIT2,1K16,966,163.09727791925454,14.636819295886218,163.79891
YAL065C,YAL065C,1C11,2200,163.10258254090925,14.146532844036228,164.24590999999998
YGL150C,INO80,13B14,332,163.1026427710843,13.523095392763942,164.23666
YHR058C,MED6,11C4,1900,163.10388015789454,14.722372789931615,163.015455
YDR425W,SNX41,9H3,3004,163.11683611518018,14.956728201663894,162.380585
YOR262W,GPN2,13N7,1745,163.1306767851002,15.959645829111485,162.24905
YCR090C,YCR090C,13C12,1032,163.13235740310057,13.69384068163714,162.722175
YJL127C-B,YJL127C-B,3A3,167,163.1387474850299,18.305117330750882,163.75708
YBR098W,MMS4,11J3,1757,163.1390429823562,13.39003339693252,162.44577
YGR278W,CWC22,5D20,1858,163.14188423035543,12.536709931472954,162.62840999999997
YDR244W,PEX5,1D10,869,163.1440119677792,15.824766877163626,165.99232
YBR214W,SDS24,1C10,1243,163.15259597747385,15.037892369215616,164.52724
YDR277C,MTH1,12H16,3165,163.1588995355451,15.4419496559264,163.86986
YFR014C,CMK1,9K13,3562,163.15906459292543,18.40773677265573,165.309795
YJL025W,RRN7,6B8,1393,163.1594009763101,16.392900247286164,165.17824
YCR021C,HSP30,1M2,1394,163.16193246771897,12.32066076699564,163.22725
YCL056C,PEX34,1K2,1534,163.16565535202093,13.168791498788933,162.82826999999997
YLR313C,SPH1,8A17,1284,163.17494970404994,19.147125974898433,166.9611
YOR350C,MNE1,15K4,2904,163.17566064738304,13.127721154783542,161.964805
YKL080W,VMA5,3M19,1233,163.17933547445224,19.867712263043853,163.58464
YLR267W,BOP2,11C11,2177,163.18435822232425,16.373099634740896,164.81624
YJR099W,YUH1,6N8,3336,163.18489566846478,18.948344497380198,166.317095
YMR273C,ZDS1,8L7,2492,163.18831120385235,16.251932766105398,163.3284
YDR503C,LPP1,1P4,1349,163.1895160340995,14.02052960868116,164.24376
YOR060C,SLD7,4O8,2314,163.19148589887635,18.275592288990563,161.864325
YLR033W,RSC58,14D2,379,163.19555730870718,14.749005169980025,165.39119
YNL106C,INP52,12N9,2700,163.19945660370362,15.310090638678851,162.71686499999998
YLR204W,QRI5,15H23,16,163.20906687500005,21.093907508897992,168.10443
YKR020W,VPS51,3E8,1373,163.21046744355445,18.151292488121197,166.44411
YAR066W,YAR066W,16A13,9,163.21539333333328,19.524973312459995,167.77499
YGL154C,LYS5,9M12,3106,163.2162811075337,20.42412629181377,165.46163
YDR017C,KCS1,9B19,1101,163.22171009082675,12.411870246311116,163.04057
YER163C,GCG1,14D4,1841,163.22251737099367,18.471823011836896,165.79877
YPL146C,NOP53,9L14,3371,163.23724795609618,19.97060808994526,165.89877
YER123W,YCK3,2G21,1923,163.2376207696306,13.317653442763818,162.31451
YOL148C,SPT20,5F20,2173,163.243855186378,13.832656774112426,162.42511
YBR038W,CHS2,1K1,1720,163.24387490697657,15.017796398088045,162.043435
YNL092W,YNL092W,9D18,2282,163.25445385188422,14.942120513139399,163.121155
YNL049C,SFB2,4E9,3259,163.26094725989563,15.753655580187967,161.88895
YJL165C,HAL5,12A15,113,163.2661928318584,17.967339748089227,165.20833
YDR330W,UBX5,5D23,894,163.27678904921697,15.876873746368267,162.96980000000002
YBR063C,YBR063C,10F3,2259,163.27715634794149,19.646783592109824,165.81166
YJL081C,ARP4,14H6,379,163.28226023746709,20.72454188780501,166.25725
YML086C,ALO1,11B17,1537,163.29541824333126,13.429057343559808,164.30731
YOL102C,TPT1,11L1,2336,163.29546126712296,13.710423572431877,162.499495
YLR066W,SPC3,3O18,637,163.295496012559,17.875371569019276,165.42229
YGL087C,MMS2,11A14,1091,163.30524145737874,13.487411517777673,164.59772
YIL045W,PIG2,13I7,625,163.30575435200018,15.543730243804344,162.29643
YDR428C,BNA7,9N4,3265,163.307456833078,20.151951602678402,164.66602
YOL013W-A,YOL013W-A,6K7,2146,163.30952818732533,20.031631922401807,167.21223
YKL082C,RRP14,6E8,2531,163.31413717898087,19.87225899097708,167.08501
YOR374W,ALD4,15L12,16,163.324005625,19.638954066568132,166.283475
YJL154C,VPS35,9J17,3566,163.33154221536708,16.7031389108417,165.104885
YPL106C,SSE1,11F6,1582,163.33356564475332,13.714341470085477,163.21316000000002
YOR172W,YRM1,9J6,3379,163.34180698727423,17.86884391925246,164.54466
YPL134C,ODC1,9L6,3244,163.3556483631321,17.755407967907328,165.21023000000002
YNL281W,HCH1,14C17,69,163.3561642028986,17.277699208571402,163.12386
YER155C,BEM2,14H3,556,163.3566774640288,17.959477817013536,164.99428
YMR208W,ERG12,3P2,2182,163.35857305224525,16.808936741689,165.354005
YER088C,DOT6,13N22,2888,163.36189631578978,15.90878099481855,162.988
YGL040C,HEM2,12A1,1353,163.36839500369527,21.328643244756485,168.77646
YBR070C,ALG14,1M1,1818,163.39479046204636,15.863633696572611,161.868975
YMR001C-A,YMR001C-A,14D16,18,163.3977027777778,20.903252945103688,164.7425
YBR010W,HHT1,13I9,741,163.40049550607284,14.765331627287212,162.61293
YGL226C-A,OST5,2I12,13,163.41653,25.356329077219556,162.07381
YML001W,YPT7,3P1,1531,163.423489536251,15.631890783281136,164.9037
YHR022C-A,YHR022C-A,9J1,2939,163.42590565498483,14.94989793623151,162.35753
YHR041C,SRB2,13J11,2561,163.43975758688057,17.654345087459607,163.86589
YCR054C,CTR86,13G5,310,163.44328280645158,15.27028370181667,163.87188500000002
YNR058W,BIO3,11M22,1320,163.44395875757579,16.157627202457046,163.38986
YDR233C,RTN1,1D4,1106,163.45642924050628,12.706798840190435,163.85224
YBR164C,ARL1,1A8,430,163.4572625813953,14.238449295551757,164.97303
YDR070C,FMP16,15C10,1197,163.46150591478704,16.79585466635157,165.23645
YDR391C,YDR391C,7N1,3003,163.46865416916387,21.74210826370217,167.07872
YGL254W,FZF1,13I23,2427,163.46984227029273,17.90218575901748,162.9613
YLL002W,RTT109,11A5,1830,163.47310103825131,12.153213169584854,164.33981
YJR014W,TMA22,12K15,539,163.47625628942473,18.002846179573137,164.15758
YGR208W,SER2,13O4,1967,163.4800017691916,19.00291788328768,163.04323
YFR034C,PHO4,11H6,3197,163.48605507037846,14.115254943302553,163.38853
YDR311W,TFB1,9F14,2804,163.48818208630493,18.371059836645635,165.902025
YJR051W,OSM1,15G14,1091,163.50335840513273,16.753880273387335,165.2316
YLL028W,TPO1,3K10,1777,163.50419184580736,17.64508910493634,165.6347
YPR102C,RPL11A,6A8,898,163.50525268374156,18.043752921745934,166.49539
YBL060W,YEL1,6M3,3144,163.5072282283714,18.62723348399094,166.134475
YOR268C,YOR268C,4H9,2440,163.52385627459054,15.728345362593199,162.756525
YPL156C,PRM4,4D10,3619,163.52626472229926,16.168284702023566,163.28439
YGR271W,SLH1,11I3,2083,163.5408663178109,14.385089037400835,162.55602
YKL188C,PXA2,3A22,1528,163.54166751963328,12.94025948915469,164.192835
YPL149W,ATG5,4D8,3044,163.55049899145885,15.310195218774153,162.07128
YPL052W,OAZ1,10I7,2031,163.5529432644016,22.086458045596366,166.9317
YER102W,RPS8B,13D2,147,163.55559210884368,15.458608225516745,162.50641
YMR001C,CDC5,11C7,1448,163.56376207182336,15.26717104195431,165.53379999999999
YDL073W,AHK1,13D15,2257,163.57425201151952,15.53293552315944,164.00089
YDR169C,STB3,12N1,2867,163.58435369724467,16.21965750961056,164.06944
YCR004C,YCP4,1K14,2195,163.59310659681088,13.416660447599256,163.66899
YGL245W,GUS1,6F8,1709,163.5932044060856,17.111338825846982,165.84457
YLR350W,ORM2,3J17,344,163.59444941860457,17.22860961652664,166.06017500000002
YNR074C,AIF1,9M5,3196,163.59802647684594,17.297735226671943,165.14359000000002
YNR065C,YNR065C,4E6,2326,163.60122518486662,16.05828459045005,162.479655
YDL210W,UGA4,1H9,974,163.602735379877,14.847284619409239,164.483215
YJL001W,PRE3,3D4,1163,163.60336694754943,17.526862154403517,166.13948
YLR187W,SKG3,13F6,1947,163.61311884951252,16.119878690009944,163.20186
YOR250C,CLP1,11D7,2779,163.6158683123425,15.030301185179928,164.37421
YDR497C,ITR1,1N24,1739,163.62148235192657,14.959381444950337,163.44107
YPR031W,NTO1,9J14,3406,163.62802743687573,18.227356466555886,166.13687
YNR026C,SEC12,4C4,2058,163.62817061710408,13.690350895597511,163.28276499999998
YPL057C,SUR1,4P3,3039,163.62999492267147,15.887776372982023,162.87643
YGR003W,CUL3,10C17,2373,163.63203531816254,15.803662892392415,162.16005
YLR136C,TIS11,13B3,410,163.63569497560968,16.039853114652782,164.669915
YGR174W-A,YGR174W-A,13P7,1784,163.63651501121075,15.854501038962185,162.78418
YOL020W,TAT2,4G2,1983,163.63722276348983,16.01642352870522,162.76053
YLR006C,SSK1,11G20,1643,163.64463158855764,14.737535192411325,163.24205
YPL165C,SET6,10L19,3101,163.64675660754602,18.020679142521093,162.38394
YDL101C,DUN1,9L2,3476,163.64881399597232,14.537290861838834,163.40533499999998
YHR162W,MPC2,12D5,3529,163.6511926239727,15.129236616934376,164.08421
YOL161C,PAU20,16H22,52,163.6600367307692,23.008242548826416,167.455465
YBR162W-A,YSY6,1A6,429,163.66384230769228,13.110838323576893,163.98444
YDR242W,AMD2,11D8,1502,163.66408345539244,14.239861745648492,164.79323
YLR460C,YLR460C,6I4,2831,163.66576628399892,17.998347187317542,166.43039
YDL031W,DBP10,10G16,2045,163.668183809291,16.634899958722468,162.38168
YDR392W,SPT3,11L4,2387,163.6700494930878,13.060074437011556,162.85416
YBL010C,YBL010C,1E9,423,163.68223685579196,18.247207560802902,165.81999
YMR025W,CSI1,7G1,1615,163.68285554798754,19.43372614802234,166.78839
YAL023C,PMT2,1A15,751,163.6845966977363,12.371389110853888,163.83192
YML107C,PML39,14B5,390,163.68563576923063,18.233706305155522,166.37161
YLR424W,SPP382,9A10,2712,163.68677134955777,13.074033012327805,163.67573
YML125C,PGA3,3F8,1340,163.6934359701494,18.067320417789887,166.782945
YKR015C,YKR015C,13F5,766,163.695829151436,12.806013184579577,162.663195
YKL197C,PEX1,3C2,619,163.70864731825512,17.562199031699002,166.57373
YOR359W,VTS1,5E21,2124,163.71549715160063,14.753382138717363,163.10622999999998
YDL238C,GUD1,6I8,1748,163.71950737414167,18.347558334974266,165.88484499999998
YDR118W,APC4,5C15,6,163.72669,3.914999613241364,164.413725
YDR192C,NUP42,11J24,1427,163.7271778906795,13.255786301628985,162.8578
YLR438W,CAR2,9C10,2372,163.72891913996634,14.489478157101559,164.603455
YIL024C,YIL024C,6M8,3131,163.73208355477476,18.904756885228093,166.35818
YDR238C,SEC26,1D8,425,163.73273350588252,17.003552261492594,166.66153
YDR254W,CHL4,9M19,2954,163.73480986459074,16.85556040943915,164.63187499999998
YPR157W,TDA6,16N24,31,163.73818741935483,14.440687115620449,160.4408
YDL056W,MBP1,9H2,3225,163.7402021860463,15.368380303782189,162.17633
YDR039C,ENA2,1L7,1650,163.74406356969712,13.828356584100066,164.09690999999998
YDR281C,PHM6,1F6,2009,163.7443477351916,14.321764291271066,164.0472
YDR005C,MAF1,6D3,670,163.7446547910448,17.960331959242676,166.88558999999998
YKL020C,SPT23,3K17,370,163.74477386486498,20.114163164774233,166.20845
YER149C,PEA2,11B15,622,163.7455892443729,14.681414037540796,165.025745
YOR019W,YOR019W,8F1,2729,163.75161376694751,19.606852598236365,167.25436
YKL178C,STE3,3A14,3,163.75212666666667,15.270980386475948,163.30408
YGR146C-A,YGR146C-A,5C19,1498,163.755401315087,13.669199766557268,163.52182
YLR264W,RPS28B,7P6,1308,163.7573398853212,22.65370854653455,166.5539
YDL007C-A,YDL007C-A,10L9,2658,163.75792530474033,21.40056945983787,167.38176499999997
YDR106W,ARP10,10L17,2196,163.77813837431668,17.77812336335425,163.037105
YBL087C,RPL23A,14G12,8,163.78776375,34.68052140007494,179.323405
YLR021W,IRC25,9G2,3070,163.79362904886003,14.971289396509876,162.34413
YIL056W,VHR1,11D5,1888,163.79527156779656,14.122027092872791,164.52701
YCL002C,YCL002C,1I2,1446,163.79930769709543,13.174044363784391,163.81182
YDR181C,SAS4,13D10,106,163.80108999999996,15.16995089118397,164.245385
YPL088W,YPL088W,12B15,432,163.80285562499998,13.825647235811633,163.875375
YFR032C-B,YFR032C-B,2M23,2505,163.8078942834335,17.43929053384627,162.98618
YDR126W,SWF1,1P3,1472,163.8089442255438,13.146254346041681,163.57405
YNL064C,YDJ1,1C5,1165,163.82279478111582,11.997994021655778,163.58591
YAR014C,BUD14,9L1,3407,163.82329873789237,14.754280532640442,163.55658
YLR154C,RNH203,14A14,847,163.8267648051947,16.551979928445764,165.87547
YDL012C,YDL012C,1O16,768,163.82695701822905,14.0778834947007,164.24785
YFL009W,CDC4,10G17,1621,163.83199506477482,18.275114554644375,161.96895
YMR303C,ADH2,9I1,3250,163.83276179692328,14.413958257111123,161.966995
YPR173C,VPS4,4P8,2763,163.83325917480983,17.068778600271727,162.9332
YOR238W,YOR238W,9M9,3137,163.8429056582721,17.5654989795293,165.89374
YOL108C,INO4,11B11,1694,163.8430920602126,16.023421005979642,166.346975
YLR305C,STT4,12F14,654,163.84337859327243,16.24982695884594,163.70639
YNL003C,PET8,6J6,595,163.8543894117648,18.066570130329662,165.33646
YDR178W,SDH4,15N22,1559,163.8592186914691,19.358797612305572,166.25391
YDL008W,APC11,6E7,1987,163.86178185707078,18.886563842169636,167.34998
YMR316W,DIA1,6C5,2057,163.86391269810397,17.22062941082129,166.92485
YBR245C,ISW1,6L8,1626,163.86886789052892,18.35468627064076,166.21822
YPR114W,YPR114W,4L24,1523,163.89382984241607,19.43216998679444,166.30554
YCL027W,FUS1,1I12,1247,163.90166667201282,14.795772512608727,164.20839
YDL132W,CDC53,11F3,2655,163.90852495291878,12.306093986455494,163.35812
YOR371C,GPB1,8I22,30,163.9120086666667,24.87485935912121,162.266825
YLR441C,RPS1A,12D2,2318,163.92214271785997,13.585918845340098,164.86605
YGL229C,SAP4,12C9,1634,163.92412503671966,14.287058951039933,163.88861500000002
YDR453C,TSA2,13I5,533,163.9257065666043,16.99750595130119,161.73347
YJL127C,SPT10,10A3,1749,163.92911710120052,16.202482663770738,165.93941
YHR157W,REC104,11L19,2280,163.9323580570175,14.716214257400344,163.534815
YJL183W,MNN11,3C1,297,163.9379635353537,18.53160459339163,167.61208
YGR212W,SLI1,9F3,3307,163.94220371031145,13.682366451961446,163.02242
YKL208W,CBT1,12A10,844,163.94372475118485,14.692640875364607,165.13270999999997
YMR012W,CLU1,6N5,2739,163.94750673968622,19.865005801813297,167.37956
YKR023W,YKR023W,6C21,464,163.95137112068957,17.97361848259026,165.98343
YLR454W,FMP27,11C16,1604,163.9524389401494,13.20538623838649,164.99675
YBR166C,TYR1,6O6,2471,163.96051305949078,18.847780911651235,166.41849
YGR079W,YGR079W,11N13,2597,163.96638763573344,17.631666597692945,164.84357
YKR025W,RPC37,5B22,894,163.9698634563758,14.218916569468023,163.698695
YOR326W,MYO2,4J21,22,163.97142227272727,26.95585051061597,163.02621
YAL063C-A,YAL063C-A,8B13,1693,163.98147503248646,19.341917692849062,167.55946
YDR083W,RRP8,13I12,3788,163.98388146251312,15.644182205216682,163.1481
YLR372W,ELO3,3L9,1148,163.98743179442502,16.638954898325885,165.97043
YKL134C,37165,15H3,1190,163.98792358823536,13.18476881557616,163.932445
YJR053W,BFA1,13O12,3109,163.9908151720812,17.059360850782227,163.83083
YKR049C,FMP46,12C5,2232,163.99301120519715,14.930021925058028,164.15394500000002
YBR249C,ARO4,12E7,2679,163.99549943262417,14.097715128481157,164.06792
YGL191W,COX13,15E2,2172,163.99601978821318,13.892217889301216,163.62529999999998
YJR008W,MHO1,13M11,1537,164.00137290175667,14.771571225456487,163.78314
YDL160C,DHH1,9L17,2857,164.01214035701778,17.9612099828123,165.94031
YOL071W,SDH5,15M22,1232,164.01476913961065,18.379226449481845,165.77176500000002
YAL064W-B,YAL064W-B,1C9,975,164.01575362051287,13.386547751770632,165.31317
YER087W,AIM10,15D12,14,164.0159928571429,19.81230128836644,166.78620999999998
YPR182W,SMX3,12I2,3120,164.0170969487184,14.796302122179101,164.254905
YKR059W,TIF1,12P11,862,164.0179242343389,16.622273959760868,164.27972
YPR117W,YPR117W,4N2,2279,164.02393100482627,16.558744032257938,163.60992
YDR351W,SBE2,1H14,544,164.0248170220588,15.779127845026123,165.47122000000002
YLR220W,CCC1,3F5,1711,164.03044113383987,17.16501350334786,165.38206
YGL196W,DSD1,11A11,762,164.03061738845133,14.81187919314234,165.21519
YDR501W,PLM2,5P1,2793,164.0366591872541,15.100709789133775,165.0666
YPL212C,PUS1,13A7,227,164.0457746255507,15.41138128334715,165.21329
YNL253W,TEX1,11H3,2368,164.0487475084456,13.82842156121186,163.07229
YOR244W,ESA1,13G7,470,164.0539438297873,17.303826486749813,164.44499000000002
YLR410W,VIP1,11F1,1092,164.05862542124532,12.459141108671407,163.721925
YLR418C,CDC73,11E6,2753,164.05865236469302,13.137714066181578,163.46927
YLR010C,TEN1,6K8,1758,164.06130276450523,19.82709823690866,166.96865
YPR160W,GPH1,12H21,279,164.06202301075282,15.687647601978645,164.54686
YGR215W,RSM27,12F9,1547,164.06250333548792,13.745576289404628,163.79582
YNL209W,SSB2,12P5,3133,164.07736573571677,15.576180604868473,163.54013
YEL050C,RML2,15O12,40,164.08081325000006,24.303465654189136,164.45316
YIL095W,PRK1,2H6,371,164.0818331536388,23.988858081105903,168.91048
YIL093C,RSM25,12E17,130,164.08300592307688,17.77203003623742,166.22297500000002
YNL023C,FAP1,9A15,2923,164.08315013342414,12.922766923539516,164.56775
YIL088C,AVT7,2F24,3117,164.08447779274962,15.085656278326525,162.67697
YDR202C,RAV2,10B17,1173,164.0898920034104,15.11891858173076,163.51247
YHR022C,YHR022C,9L21,2423,164.0903912051175,18.523027637876428,165.959
YDR328C,SKP1,6C7,736,164.09558365489124,18.346492755635076,166.86325
YLR351C,NIT3,11E10,2679,164.09597162747303,14.657907796413925,165.26718
YGR187C,HGH1,10J7,1620,164.09886698765422,21.14451068923285,166.55962
YNR004W,SWM2,6C6,2527,164.1059252908594,17.931316873351026,167.60472
YAR007C,RFA1,10D16,2313,164.10658581495898,15.151999337827759,162.91479
YLR166C,SEC10,3D15,418,164.11602057416272,16.060417905351834,166.536065
YOL029C,YOL029C,7A19,8,164.11792375000002,36.60684416281232,168.760415
YOR119C,RIO1,8A7,2168,164.11915770295187,22.704744190540936,168.56752
YDL146W,LDB17,1F11,1095,164.1195055433789,15.535387104608365,166.16786
YMR220W,ERG8,6M7,2561,164.1270043576726,20.554977876773822,168.08009
YDR047W,HEM12,6D6,2200,164.128587309091,17.53084168310388,166.711685
YGR067C,YGR067C,13A13,1234,164.1293258589954,14.555751839919203,163.68544500000002
YDR002W,YRB1,12F18,386,164.1299848186528,13.596145335378008,164.306465
YNL026W,SAM50,1J12,1924,164.1318910343035,14.027203141653246,164.555135
